period,Battery storage,Coal,Geothermal,Hydro,Natural Gas,Nuclear,Other,Petroleum,Pumped storage,Solar,Solar with integrated battery storage,Wind
2025-02-19T14,-2,1186,402,3680,12560,2273,280,46,0,-13,0,507
2025-02-19T15,1,1197,404,3732,13942,2274,267,46,0,18,2,445
2025-02-19T16,-5,1161,401,3833,14963,2273,1296,46,0,674,59,511
2025-02-19T17,-22,1157,399,3374,13800,2272,-421,46,0,5806,167,766
2025-02-19T18,-63,1142,365,2871,10851,2271,-1412,46,0,12536,170,651
2025-02-19T19,-109,984,350,2687,11849,2271,-3547,46,0,15145,204,564
2025-02-19T20,-107,812,348,2489,12276,2271,-4383,46,0,15303,230,600
2025-02-19T21,-107,800,349,2480,13050,2271,-5144,46,0,15834,236,563
2025-02-19T22,-91,826,344,2529,12884,2270,-5453,46,0,15666,248,725
2025-02-19T23,-78,812,345,2347,11953,2271,-4654,46,0,15231,257,1114
2025-02-20T00,24,1000,344,2425,11182,2272,-3439,46,0,13532,206,1464
2025-02-20T01,45,1172,343,3174,10231,2273,-2100,46,0,12239,156,1420
2025-02-20T02,4,1180,348,3959,9630,2274,1167,46,0,6654,163,1571
2025-02-20T03,14,1195,349,4373,10380,2274,4896,46,0,571,204,1587
2025-02-20T04,12,1205,352,4633,10967,2274,5462,46,0,-47,158,1779
2025-02-20T05,10,1204,352,4710,11070,2273,4528,46,0,-41,172,2166
2025-02-20T06,0,1199,351,4585,10757,2274,3910,45,0,-38,0,2306
2025-02-20T07,0,1195,350,4229,10788,2275,2871,45,0,-37,0,2626
2025-02-20T08,-1,1146,356,3948,10793,2273,1153,46,0,-37,0,2914
2025-02-20T09,-1,1175,355,3764,9613,2273,168,46,0,-37,0,3191
2025-02-20T10,-1,1096,356,3845,8359,2273,294,46,0,-37,0,3504
2025-02-20T11,0,1045,356,3859,8546,2273,-403,46,0,-37,0,3366
2025-02-20T12,1,1036,359,3866,9034,2274,-753,46,0,-37,0,3088
2025-02-20T13,64,1034,353,3950,8607,2274,-254,46,0,-37,0,2635
2025-02-20T14,150,1078,352,3995,8523,2273,336,46,0,-37,0,3226
2025-02-20T15,118,1120,350,3943,9036,2275,1732,46,0,8,0,2897
2025-02-20T16,48,1132,352,3791,9013,2274,3432,46,0,993,90,2756
2025-02-20T17,-93,1011,347,3568,8836,2273,549,46,0,7074,287,1882
2025-02-20T18,-76,826,344,3313,8118,2273,-1560,46,0,13796,332,1286
2025-02-20T19,-106,619,339,3007,8664,2274,-3306,46,0,15532,340,1079
2025-02-20T20,-96,435,332,2971,9880,2272,-4923,46,0,16126,340,1501
2025-02-20T21,-102,408,330,2774,10299,2272,-5327,46,0,15961,339,1847
2025-02-20T22,-108,407,332,2483,10031,2271,-5444,46,0,16080,330,1684
2025-02-20T23,-107,419,328,2424,9810,2272,-5175,46,0,15224,315,1577
2025-02-21T00,-19,614,329,2237,8948,2273,-3722,46,0,13922,299,1717
2025-02-21T01,29,834,331,3170,8182,2273,-2193,46,0,12578,289,1512
2025-02-21T02,6,1023,329,3906,8388,2273,821,46,0,7828,165,1308
2025-02-21T03,15,1090,330,4370,10525,2275,4569,46,177,802,140,1140
2025-02-21T04,99,1099,336,4571,11611,2274,4983,46,179,-5,96,875
2025-02-21T05,102,1056,332,4655,11937,2272,4576,46,179,-47,126,733
2025-02-21T06,-2,1086,339,4402,11747,2271,3959,46,179,-43,82,841
2025-02-21T07,0,1126,344,4391,11736,2271,3444,46,179,-43,7,1056
2025-02-21T08,8,1010,344,4205,11344,2272,2247,46,179,-43,52,984
2025-02-21T09,57,825,342,4135,10684,2273,1402,46,1,-42,3,1080
2025-02-21T10,0,593,339,4022,10631,2273,1044,46,0,-42,0,1227
2025-02-21T11,0,479,344,3906,10954,2273,303,45,0,-43,0,1235
2025-02-21T12,0,445,345,3918,10807,2275,24,45,0,-42,0,1310
2025-02-21T13,84,469,347,3990,10786,2275,-72,46,0,-43,0,1601
2025-02-21T14,149,645,353,3902,10879,2275,1166,46,0,-43,9,1349
2025-02-21T15,93,846,350,3912,11337,2275,2047,46,0,-4,15,1038
2025-02-21T16,-4,867,348,3686,11573,2276,3209,46,0,1080,108,869
2025-02-21T17,-1,684,353,3437,11174,2275,-36,46,0,7965,293,925
2025-02-21T18,-3,486,345,3237,10233,2274,-2873,46,0,14237,340,1017
2025-02-21T19,-116,399,343,2493,10998,2272,-4048,46,0,16583,340,1217
2025-02-21T20,-110,392,340,2249,11359,2272,-5150,45,0,16792,340,1167
2025-02-21T21,-109,392,344,1965,11148,2273,-5470,46,0,16518,340,883
2025-02-21T22,-113,393,340,1701,11406,2272,-6088,46,0,17408,340,690
2025-02-21T23,-112,401,339,1781,10243,2272,-5033,46,0,16390,340,612
2025-02-22T00,-114,567,341,1790,9233,2273,-3644,46,0,14398,339,569
2025-02-22T01,-4,672,342,2771,8418,2274,-2020,46,194,12830,294,556
2025-02-22T02,150,805,343,3651,8309,2274,859,46,236,7704,176,535
2025-02-22T03,47,912,341,4287,10107,2274,4509,46,236,708,147,423
2025-02-22T04,19,937,343,4753,10598,2274,5034,46,237,-51,130,303
2025-02-22T05,20,894,349,4868,10748,2273,4686,46,237,-45,115,268
2025-02-22T06,5,838,350,4744,10840,2272,3933,46,237,-42,76,223
2025-02-22T07,16,725,349,4402,10739,2272,3489,46,235,-42,4,238
2025-02-22T08,13,644,352,4132,10737,2272,2301,44,233,-41,1,334
2025-02-22T09,57,657,342,3993,10291,2271,1702,44,0,-41,0,331
2025-02-22T10,0,596,339,4038,9418,2271,1647,46,0,-41,0,317
2025-02-22T11,0,519,344,4063,9103,2272,961,46,0,-41,0,267
2025-02-22T12,0,468,345,4002,8838,2272,309,46,0,-41,0,297
2025-02-22T13,84,465,347,3984,8535,2271,305,46,0,-41,0,394
2025-02-22T14,149,574,353,3965,8367,2271,558,46,0,-42,0,417
2025-02-22T15,93,735,350,4159,8018,2272,1418,46,0,18,12,392
2025-02-22T16,-4,615,348,4000,7628,2272,2211,46,0,1254,157,376
2025-02-22T17,-1,434,353,3670,6458,2270,-721,44,0,7974,265,273
2025-02-22T18,-3,394,345,3085,8319,2271,-3803,45,0,12976,304,292
2025-02-22T19,-116,427,343,2653,8733,2272,-4332,46,0,13624,327,247
2025-02-22T20,-110,428,340,2160,9783,2271,-5351,46,0,13820,327,309
2025-02-22T21,-109,478,344,1586,9920,2272,-5726,46,0,13544,329,504
2025-02-22T22,-113,415,340,1781,9211,2273,-5130,46,0,12891,324,569
2025-02-22T23,-112,394,339,2009,8416,2272,-4543,46,0,12294,256,534
2025-02-23T00,-114,394,341,2255,7356,2271,-3066,46,0,11275,290,561
2025-02-23T01,-3,475,342,2766,6269,2272,-1337,46,217,9612,294,633
2025-02-23T02,150,630,343,4032,5736,2274,920,46,229,6220,163,723
2025-02-23T03,44,783,341,4475,5944,2274,4331,46,237,714,148,914
2025-02-23T04,19,816,343,4838,6172,2273,4948,46,198,-63,120,1130
2025-02-23T05,20,734,349,4796,6096,2272,4516,46,202,-58,116,1340
2025-02-23T06,5,623,350,4636,6094,2272,4171,46,224,-54,65,1450
2025-02-23T07,16,444,349,4351,5935,2272,3644,46,182,-54,2,1737
2025-02-23T08,13,424,352,4210,5775,2272,2198,46,0,-53,0,2288
2025-02-23T09,-1,396,351,3925,5793,2272,1498,46,0,-54,0,2130
2025-02-23T10,0,390,350,3857,5006,2272,1008,46,0,-53,0,1872
2025-02-23T11,105,391,358,3742,4230,2273,626,46,0,-44,0,1845
2025-02-23T12,1,390,357,3669,4161,2276,481,46,0,-53,0,1867
2025-02-23T13,97,390,357,3833,4086,2276,149,46,0,-53,0,1826
2025-02-23T14,99,390,359,3862,3820,2273,548,46,0,-52,0,1702
2025-02-23T15,119,393,360,3926,4325,2274,1530,46,0,7,18,1469
2025-02-23T16,-6,469,377,3534,4317,2273,1628,46,0,1083,125,1389
2025-02-23T17,-86,400,372,3215,4605,2271,-988,45,0,7797,222,1413
2025-02-23T18,-158,391,363,2561,7810,2272,-3818,46,0,11330,338,1371
2025-02-23T19,-130,391,366,2572,9768,2272,-5477,46,0,12012,353,1300
2025-02-23T20,-139,391,367,2109,9707,2272,-5419,46,0,12218,353,1285
2025-02-23T21,-101,386,372,1841,9583,2274,-5811,46,0,11837,353,1438
2025-02-23T22,-68,388,380,2001,8896,2273,-5097,46,0,11578,354,1345
2025-02-23T23,-24,392,378,2154,7445,2273,-3486,46,0,10570,352,1441
2025-02-24T00,-1,454,375,2234,6677,2271,-2511,46,0,10028,305,1634
2025-02-24T01,26,513,380,2744,4995,2269,-549,45,0,8986,259,1595
2025-02-24T02,57,627,379,3971,4835,2269,563,45,230,6581,197,1805
2025-02-24T03,3,604,381,4554,4739,2271,3171,46,467,805,221,2488
2025-02-24T04,3,560,381,4717,4925,2271,4448,46,478,-58,165,2960
2025-02-24T05,0,509,389,4799,4553,2272,4633,46,477,-52,144,2789
2025-02-24T06,0,524,391,4616,4383,2273,4176,46,476,-49,10,2447
2025-02-24T07,0,411,391,4358,4294,2272,3388,44,242,-48,1,2237
2025-02-24T08,-1,391,389,4151,4511,2272,1727,45,0,-47,1,2227
2025-02-24T09,0,393,393,3990,4459,2272,863,46,0,-48,0,2154
2025-02-24T10,0,449,395,3791,4324,2274,374,46,0,-48,0,2333
2025-02-24T11,3,413,393,3738,4423,2274,192,46,0,-49,0,2194
2025-02-24T12,42,393,392,3735,4958,2276,214,46,0,-48,0,1803
2025-02-24T13,147,397,398,3754,5025,2276,935,46,0,-47,0,1458
2025-02-24T14,154,559,397,3593,5092,2264,1903,46,0,-47,0,1525
2025-02-24T15,132,756,399,3887,5311,2272,2542,46,0,4,10,2068
2025-02-24T16,-3,687,398,3923,5517,2273,3012,46,0,1166,129,2285
2025-02-24T17,-2,479,395,3351,6013,2273,-111,46,0,7902,333,1835
2025-02-24T18,-91,392,387,2888,8076,2273,-2682,46,0,12956,350,1587
2025-02-24T19,-103,389,384,2444,10034,2273,-4616,46,0,13829,353,1973
2025-02-24T20,-114,388,379,2430,9979,2272,-4885,46,0,13935,338,2270
2025-02-24T21,-99,388,375,2278,10762,2272,-5869,46,0,13898,307,2557
2025-02-24T22,-66,387,378,2181,8939,2271,-4589,46,0,13379,300,2599
2025-02-24T23,-1,387,372,2074,8337,2269,-3772,46,0,12750,307,2392
2025-02-25T00,-7,392,376,2305,8010,2270,-3347,46,0,12151,291,2186
2025-02-25T01,-4,519,374,2815,6593,2270,-1336,46,0,10172,267,2403
2025-02-25T02,142,677,375,3836,6033,2271,431,46,217,6708,108,3400
2025-02-25T03,24,707,377,4424,5208,2271,5063,46,236,711,129,3615
2025-02-25T04,10,672,377,4645,5273,2272,5622,46,236,-12,130,3888
2025-02-25T05,20,539,383,4863,5694,2273,4815,46,236,-8,121,4236
2025-02-25T06,34,463,386,4502,6144,2273,3985,46,235,-4,108,4208
2025-02-25T07,44,400,385,4297,6372,2273,2838,46,233,-3,6,3971
2025-02-25T08,5,392,388,3858,6206,2273,1390,46,0,-5,0,3996
2025-02-25T09,-1,393,390,3549,5827,2274,199,46,0,-8,0,4104
2025-02-25T10,0,393,389,3522,5588,2273,281,46,0,-8,0,3934
2025-02-25T11,0,393,389,3451,5022,2272,-14,46,0,-43,0,3680
2025-02-25T12,-1,393,391,3396,4721,2273,184,46,0,-51,0,3341
2025-02-25T13,-2,389,392,3504,4713,2274,411,46,0,-51,0,2932
2025-02-25T14,58,478,395,3452,5071,2273,1326,46,0,-50,0,2627
2025-02-25T15,137,655,393,3577,5831,2274,2161,46,0,21,11,2660
2025-02-25T16,-9,522,391,3553,5932,2275,3030,46,0,1331,163,2503
2025-02-25T17,-23,397,389,2850,5994,2273,-440,46,0,8337,169,1990
2025-02-25T18,-52,393,379,2113,7677,2273,-2836,46,0,14383,214,1805
2025-02-25T19,-106,392,376,1406,8555,2273,-3606,46,0,15215,240,1879
2025-02-25T20,-107,390,373,1187,9430,2275,-4881,46,0,14095,248,1772
2025-02-25T21,-97,389,367,1289,10122,2276,-5593,46,0,14275,258,1760
2025-02-25T22,-116,389,367,1326,10089,2276,-5856,46,0,13914,274,1829
2025-02-25T23,-130,395,367,1303,8650,2273,-4570,46,0,12843,292,2088
2025-02-26T00,-26,532,367,1270,7939,2271,-3386,46,13,12039,292,2296
2025-02-26T01,18,609,365,2270,6833,2270,-2080,46,194,11142,272,2891
2025-02-26T02,24,789,370,3529,5627,2270,834,46,220,7664,163,3279
2025-02-26T03,13,869,372,4302,5729,2272,4643,46,236,1054,134,3431
2025-02-26T04,15,866,376,4556,6770,2273,5216,46,236,-5,133,3123
2025-02-26T05,12,774,376,4584,7362,2273,4622,46,236,-18,128,2734
2025-02-26T06,-1,659,382,4619,7182,2273,4189,46,237,-17,64,2405
2025-02-26T07,0,466,377,4595,7330,2274,2796,43,236,-16,3,2584
2025-02-26T08,1,393,376,4196,7363,2274,1330,46,236,-16,0,2696
2025-02-26T09,0,387,0,4045,7121,2273,575,46,234,-16,0,2390
2025-02-26T10,0,393,0,3985,7971,2273,1009,46,0,-15,0,1556
2025-02-26T11,0,392,0,3822,8269,2275,394,46,0,-17,0,1411
2025-02-26T12,0,396,0,3902,8721,2274,7,46,0,-16,0,1185
2025-02-26T13,0,500,0,3929,8695,2273,181,46,0,-16,0,858
2025-02-26T14,0,578,0,3896,8287,2273,1309,46,0,-16,2,999
2025-02-26T15,0,680,0,4186,9080,2274,2287,46,0,21,56,1183
2025-02-26T16,0,498,0,3866,9347,2274,2847,46,0,1177,140,1081
2025-02-26T17,0,396,0,3271,8959,2274,-253,46,0,8522,261,1012
2025-02-26T18,0,394,0,2595,8492,2274,-2702,46,0,14570,322,1009
2025-02-26T19,0,392,0,2036,9320,2273,-3926,46,0,15057,341,1001
2025-02-26T20,0,391,0,1698,9569,2273,-4537,46,0,15046,342,1035
2025-02-26T21,0,390,0,1529,10110,2273,-4894,46,0,14715,342,995
2025-02-26T22,0,404,0,1423,10387,2273,-5374,46,0,15162,342,971
2025-02-26T23,0,397,0,1520,9349,2274,-4274,46,0,14682,342,894
2025-02-27T00,0,414,0,1841,8799,2274,-3363,46,0,14239,317,1037
2025-02-27T01,4,617,0,2469,8007,2271,-2194,46,206,13793,291,1383
2025-02-27T02,5,802,0,3476,7861,2271,381,46,233,8884,159,1321
2025-02-27T03,0,849,0,4225,8926,2273,4037,46,237,1149,121,1453
2025-02-27T04,0,730,0,4576,9622,2273,4695,46,236,-9,94,1494
2025-02-27T05,0,619,0,4771,9249,2273,4509,46,235,-8,85,1395
2025-02-27T06,0,507,0,4710,8997,2274,4274,46,236,-6,68,1355
2025-02-27T07,0,410,0,4515,8692,2276,3508,45,235,-16,4,1250
2025-02-27T08,0,394,0,4143,8348,2276,2151,43,183,-18,0,1175
2025-02-27T09,-1,434,382,3884,7974,2277,1131,46,0,-17,0,1404
2025-02-27T10,0,414,389,3774,7896,2276,564,46,0,-17,0,1259
2025-02-27T11,-1,393,384,3698,7737,2275,291,46,0,-17,0,1037
2025-02-27T12,0,386,387,3580,7522,2275,113,46,0,-17,0,1246
2025-02-27T13,1,386,393,3717,7469,2274,300,46,0,-17,0,1369
2025-02-27T14,138,527,393,3765,7312,2273,689,46,0,-17,0,1301
2025-02-27T15,138,724,390,4042,7690,2273,1980,46,0,76,16,1438
2025-02-27T16,72,637,392,3756,7951,2273,2877,46,0,1648,106,1314
2025-02-27T17,-96,472,387,3319,7726,2273,-209,46,0,8442,127,1488
2025-02-27T18,-103,398,381,2688,7937,2273,-3035,46,0,14032,206,1700
2025-02-27T19,-119,390,380,2098,8697,2274,-4227,46,0,15755,306,1952
2025-02-27T20,-45,391,383,1905,9342,2273,-4987,46,0,15785,317,2016
2025-02-27T21,-5,450,376,1990,9727,2272,-5387,46,0,15557,293,2200
2025-02-27T22,-2,548,384,1918,8663,2271,-4476,46,0,15122,276,2151
2025-02-27T23,52,491,380,1978,7667,2271,-2964,46,0,13248,244,1893
2025-02-28T00,41,500,378,2418,6455,2269,-1843,46,0,12525,202,1464
2025-02-28T01,98,592,378,3220,6223,2269,-493,46,218,10394,183,1166
2025-02-28T02,12,784,382,3815,6979,2269,1883,46,236,5749,130,1169
2025-02-28T03,16,985,382,4391,8226,2270,4704,46,235,988,141,1122
2025-02-28T04,24,900,387,4519,9152,2271,4961,46,238,-17,117,1114
2025-02-28T05,29,837,386,4408,9733,2271,3716,46,235,-37,102,1125
2025-02-28T06,15,715,390,4296,9607,2274,3043,46,232,-43,63,1188
2025-02-28T07,14,532,391,4040,9513,2275,3007,45,0,-42,3,1051
2025-02-28T08,10,404,395,3777,9300,2275,1842,43,0,-42,0,932
2025-02-28T09,0,395,395,3481,9011,2275,751,46,0,-43,0,1036
2025-02-28T10,-1,395,392,3540,8542,2273,367,46,0,-43,0,1415
2025-02-28T11,0,391,396,3501,7859,2273,79,46,0,-42,0,1574
2025-02-28T12,0,390,396,3527,7692,2271,-99,46,0,-42,0,1633
2025-02-28T13,0,387,395,3637,7289,2270,-44,46,0,-43,0,1751
2025-02-28T14,1,437,397,3948,7213,2269,435,46,0,-43,1,1585
2025-02-28T15,65,615,398,4101,7537,2270,1591,46,0,7,11,1533
2025-02-28T16,0,591,396,4009,8173,2270,2628,46,0,1117,58,1456
2025-02-28T17,-15,498,391,3461,7873,2271,507,46,0,5201,198,1204
2025-02-28T18,-75,403,390,3133,6006,2272,-302,46,0,9158,284,1323
2025-02-28T19,-95,393,384,2231,6948,2271,-1811,46,0,11704,305,1645
2025-02-28T20,-99,391,382,2068,7376,2272,-2846,46,0,13292,325,1949
2025-02-28T21,-108,410,382,2175,8692,2272,-4167,46,0,14405,333,2169
2025-02-28T22,-110,433,382,2147,9184,2272,-4692,46,0,15370,343,1848
2025-02-28T23,-108,397,380,2209,8468,2271,-3591,46,0,14904,345,1351
2025-03-01T00,-50,392,378,2726,7499,2271,-2545,46,0,13558,307,1061
